application_id,country_code,secondary_income,application_date,last_login,applicant_age,annual_income,credit_score,loan_amount,num_dependents,debt_to_income,account_score,monthly_payment,employment_type,loan_purpose,region,marital_status,branch_code,application_notes,is_homeowner,has_cosigner,loan_default
APP-200823,TWN,-,2022-07-21,2021-05-06 00:00:00,39.0,34030.0,551,29085.03,0,0.335,5.64,$810.42,Self-employed,Medical,North,Single,BR-003,Applicant applies for credit toward tuition and education costs; stable employment history. Ref-900823.,No,false,No
APP-200824,TWN,,2022-09-24,03/17/2024,35.0,65353.0,750,95158.68,1,0.406,6.72,"$2,758.13",Contract,Car,North,Single,BR-032,Borrower requests funding for a family vacation abroad; existing customer over 5 years. Ref-900824.,No,false,No
APP-200825,TWN,,2023-04-15,2021-02-25 00:00:00,46.0,167178.0,750,409559.46,1,0.611,8.02,"$11,433.74",Salaried,Car,North,Married,BR-039,Customer needs financing for a family vacation abroad; existing customer over 5 years. Ref-900825.,No,false,No
APP-200826,TWN,,2021-11-02,2022-10-16 00:00:00,53.0,29346.0,666,26868.33,0,0.286,2.3,$804.61,Salaried,Medical,North,Married,BR-039,Client seeks a loan to cover tuition and education costs; first-time applicant. Ref-900826.,Yes,true,No
APP-200827,TWN,Freelance,2023-03-22,07/11/2024,18.0,null,647,198681.14,1,0.673,2.34,"$5,861.54",Salaried,Home,North,Married,BR-016,Applicant needs financing for medical expenses; existing customer over 5 years. Ref-900827.,Yes,false,No
APP-200828,TWN,Freelance,2022-04-20,17-09-2024,38.0,62148.0,722,123181.18,2,0.53,2.78,"$3,470.00",Salaried,Car,East,Married,BR-015,Customer applies for credit toward a family vacation abroad; moderate credit risk profile. Ref-900828.,Yes,true,No
APP-200829,TWN,n/a,2024-08-14,2022/04/04,63.0,58317.0,625,157093.96,2,0.85,3.04,"$4,788.91",Self-employed,Business,North,Married,BR-023,Borrower seeks a loan to cover medical expenses; existing customer over 5 years. Ref-900829.,No,false,No
APP-200830,TWN,Dividend,2024-12-17,10/29/2024,50.0,50913.0,731,69034.42,1,0.514,7.61,"$1,925.29",Salaried,Medical,North,Married,BR-043,Borrower needs financing for a new vehicle purchase; good repayment record. Ref-900830.,No,true,No
APP-200831,TWN,-,2024-04-22,2021/06/24,57.0,52748.0,608,79435.95,0,0.466,3.74,"$2,138.60",Salaried,Travel,North,Married,BR-011,Applicant needs financing for medical expenses; first-time applicant. Ref-900831.,No,true,No
APP-200832,TWN,-,2021-12-10,16-11-2023,41.0,103991.0,618,67650.28,1,0.174,3.23,"$2,015.66",Contract,Business,East,Married,BR-044,Applicant needs financing for medical expenses; stable employment history. Ref-900832.,No,false,Yes
APP-200833,TWN,,2023-12-13,05/21/2023,22.0,83428.0,680,149760.21,2,0.427,6.36,"$3,899.15",Salaried,Home,North,Married,BR-017,Borrower requests funding for a family vacation abroad; good repayment record. Ref-900833.,No,false,Yes
APP-200834,TWN,?,2024-12-04,22-03-2024,26.0,37604.0,583,91622.17,0,0.893,1.87,"$2,681.46",Salaried,Travel,North,Single,BR-033,Applicant requests funding for a new vehicle purchase; moderate credit risk profile. Ref-900834.,No,false,No
APP-200835,TWN,n/a,NA,18-05-2024,48.0,,679,240740.66,1,0.584,1.06,"$6,751.96",Salaried,Home,North,Married,BR-003,Applicant seeks a loan to cover a family vacation abroad; existing customer over 5 years. Ref-900835.,Yes,false,Yes
APP-200836,TWN,?,2024-06-28,09/30/2022,51.0,32380.0,714,58401.75,1,0.439,6.97,"$1,779.03",Salaried,Education,North,Married,BR-003,Customer seeks a loan to cover a family vacation abroad; existing customer over 5 years. Ref-900836.,Yes,false,No
APP-200837,TWN,Pension,2021-04-07,2023/05/26,31.0,86289.0,592,240590.14,1,1.01,7.56,"$6,079.77",Salaried,Education,North,Married,BR-028,Borrower seeks a loan to cover a new vehicle purchase; stable employment history. Ref-900837.,No,false,Yes
APP-200838,TWN,n/a,2021-08-08,2023-12-16 00:00:00,36.0,67924.0,740,164153.69,0,0.522,2.96,"$4,373.64",Salaried,Education,North,Married,BR-018,Applicant requests funding for medical expenses; first-time applicant. Ref-900838.,Yes,true,No
APP-200839,TWN,n/a,,2021/08/10,42.0,112833.0,642,145073.49,1,0.28,6.36,"$4,371.45",Self-employed,Education,North,Married,BR-002,Client applies for credit toward tuition and education costs; stable employment history. Ref-900839.,No,false,No
APP-200840,TWN,NA,2022-03-24,2023/06/14,18.0,74059.0,715,211948.87,0,0.74,0.34,"$5,983.19",Salaried,Home,North,Married,BR-036,Client seeks a loan to cover tuition and education costs; existing customer over 5 years. Ref-900840.,Yes,false,Yes
APP-200841,TWN,n/a,2022-11-08,2022-08-16 00:00:00,-,105112.0,693,243018.86,1,0.825,4.04,"$6,360.82",Salaried,Business,North,Married,BR-045,Applicant applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900841.,Yes,true,No
APP-200842,TWN,null,2022-12-07,2022-06-19 00:00:00,59.0,61250.0,649,76727.18,0,0.382,5.78,"$2,217.77",Self-employed,Home,North,Married,BR-010,Customer requests funding for tuition and education costs; existing customer over 5 years. Ref-900842.,Yes,false,Yes
APP-200843,TWN,?,2024-01-03,2022-01-25 00:00:00,66.0,100857.0,645,103718.68,0,0.348,2.53,"$2,877.42",Salaried,Medical,North,Single,BR-014,Client requests funding for tuition and education costs; first-time applicant. Ref-900843.,No,true,No
APP-200844,TWN,null,2023-12-19,13-11-2022,38.0,73676.0,567,161289.39,1,0.835,3.48,"$4,544.29",Self-employed,Home,North,Married,BR-022,Applicant seeks a loan to cover tuition and education costs; good repayment record. Ref-900844.,No,false,Yes
APP-200845,TWN,?,2022-03-09,2021-01-25 00:00:00,61.0,181649.0,633,321038.8,2,0.702,6.1,"$8,335.32",Salaried,Business,North,Married,BR-005,Borrower needs financing for a family vacation abroad; moderate credit risk profile. Ref-900845.,No,false,No
APP-200846,TWN,Pension,2024-03-01,2023/06/11,33.0,43809.0,629,87498.79,2,0.735,5.9,"$2,202.30",Unemployed,Business,North,Married,BR-015,Client seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-900846.,No,true,No
APP-200847,TWN,n/a,2022-11-14,11/10/2024,30.0,112722.0,787,92791.39,0,0.237,1.54,"$2,786.83",Unemployed,Home,North,Married,BR-007,Client applies for credit toward medical expenses; good repayment record. Ref-900847.,No,false,No
APP-200848,TWN,,2023-05-03,2022-11-28 00:00:00,18.0,78275.0,746,188988.82,0,0.746,7.07,"$5,423.28",Salaried,Education,South,Divorced,BR-008,Customer requests funding for a new vehicle purchase; existing customer over 5 years. Ref-900848.,No,false,Yes
APP-200849,TWN,Rental,2024-04-18,2022/11/02,,67784.0,589,179795.42,1,0.531,0.8,"$5,463.18",Unemployed,Car,North,Married,BR-039,Applicant seeks a loan to cover a new vehicle purchase; first-time applicant. Ref-900849.,No,true,Yes
APP-200850,TWN,n/a,2022-02-20,05-11-2022,35.0,46757.0,732,72453.38,1,0.334,9.7,"$2,011.48",Self-employed,Travel,North,Divorced,BR-026,Applicant needs financing for a new vehicle purchase; moderate credit risk profile. Ref-900850.,Yes,false,Yes
APP-200851,TWN,?,2021-02-21,07/16/2021,67.0,77631.0,694,97942.32,3,0.363,2.02,"$2,595.88",Self-employed,Home,North,Married,BR-025,Applicant seeks a loan to cover tuition and education costs; first-time applicant. Ref-900851.,Yes,false,Yes
APP-200852,TWN,,2023-08-15,28-02-2023,43.0,29712.0,654,87271.91,1,0.779,2.54,"$2,206.36",Contract,Home,North,Married,BR-017,Applicant applies for credit toward a new vehicle purchase; existing customer over 5 years. Ref-900852.,No,false,No
APP-200853,TWN,Dividend,2022-03-02,07/15/2024,42.0,31319.0,710,91990.08,0,0.895,2.0,"$2,584.41",Salaried,Car,North,Single,BR-040,Borrower requests funding for tuition and education costs; moderate credit risk profile. Ref-900853.,Yes,false,No
APP-200854,TWN,Dividend,2022-01-15,2024/07/04,18.0,88640.0,731,71960.18,2,0.163,9.91,"$2,110.63",Salaried,Car,North,Married,BR-037,Borrower requests funding for medical expenses; first-time applicant. Ref-900854.,Yes,false,No
APP-200855,TWN,Pension,2022-12-15,12/09/2024,57.0,28539.0,642,52839.07,0,0.722,2.87,"$1,592.97",Salaried,Home,North,Married,BR-004,Borrower needs financing for a new vehicle purchase; good repayment record. Ref-900855.,Yes,false,No
APP-200856,TWN,NA,2024-07-04,2021/09/02,35.0,127396.0,661,202836.6,1,0.472,6.05,"$5,497.04",Self-employed,Medical,North,Single,BR-004,Borrower applies for credit toward expanding a small business; good repayment record. Ref-900856.,Yes,false,No
APP-200857,TWN,?,2024-05-28,04/06/2024,37.0,54149.0,690,65006.15,0,0.279,9.91,"$1,722.79",Salaried,Car,North,Married,BR-011,Borrower needs financing for medical expenses; existing customer over 5 years. Ref-900857.,Yes,false,Yes
APP-200858,TWN,n/a,2023-12-03,2023/01/04,18.0,70381.0,615,126501.19,1,0.589,9.5,"$3,329.87",Self-employed,Home,North,Single,BR-041,Applicant applies for credit toward a new vehicle purchase; good repayment record. Ref-900858.,No,false,Yes
APP-200859,TWN,null,2022-01-30,06-01-2022,50.0,64511.0,692,140008.71,0,0.684,0.42,"$4,228.71",Self-employed,Home,North,Married,BR-033,Customer requests funding for tuition and education costs; existing customer over 5 years. Ref-900859.,Yes,true,No
APP-200860,TWN,Pension,2024-10-11,2024-01-17 00:00:00,51.0,76668.0,674,108598.96,0,0.484,5.21,"$3,124.25",Self-employed,Business,North,Married,BR-017,Customer applies for credit toward a new vehicle purchase; good repayment record. Ref-900860.,Yes,true,No
APP-200861,TWN,Rental,2024-04-16,2021/10/06,32.0,54048.0,635,68575.15,0,0.505,6.01,"$1,917.38",Self-employed,Car,North,Married,BR-020,Customer seeks a loan to cover expanding a small business; good repayment record. Ref-900861.,No,false,Yes
APP-200862,TWN,Rental,2021-02-24,11/06/2022,40.0,51716.0,624,137478.23,3,0.766,7.02,"$4,139.54",Salaried,Home,North,Single,BR-033,Applicant applies for credit toward a family vacation abroad; stable employment history. Ref-900862.,No,false,No
APP-200863,TWN,,2021-12-24,02/06/2023,44.0,58359.0,700,125160.89,0,0.429,3.36,"$3,647.78",Self-employed,Car,North,Married,BR-013,Applicant requests funding for a family vacation abroad; existing customer over 5 years. Ref-900863.,No,false,Yes
APP-200864,TWN,n/a,2021-06-27,22-03-2023,51.0,105041.0,737,132720.81,3,0.303,3.28,"$3,711.62",Salaried,Home,North,Married,BR-010,Applicant seeks a loan to cover a new vehicle purchase; good repayment record. Ref-900864.,No,false,Yes
APP-200865,TWN,Dividend,2022-03-19,02-05-2023,41.0,109556.0,701,97555.16,0,0.251,0.04,"$2,857.70",Self-employed,Car,South,Married,BR-037,Client applies for credit toward a family vacation abroad; stable employment history. Ref-900865.,No,true,No
APP-200866,TWN,Pension,2023-09-16,05/19/2021,60.0,117543.0,624,171832.89,1,0.366,0.35,"$4,930.90",Salaried,Home,North,Married,BR-004,Borrower applies for credit toward expanding a small business; existing customer over 5 years. Ref-900866.,Yes,true,No
APP-200867,TWN,Rental,2023-03-20,06-07-2024,36.0,74634.0,729,212546.17,1,0.847,5.5,"$6,200.56",Salaried,Car,North,Single,BR-039,Customer requests funding for home renovation and repairs; existing customer over 5 years. Ref-900867.,No,false,No
APP-200868,TWN,,2021-08-01,10/07/2021,32.0,56244.0,691,144922.41,0,0.841,0.76,"$3,892.78",Self-employed,Travel,North,Married,BR-003,Customer seeks a loan to cover a new vehicle purchase; existing customer over 5 years. Ref-900868.,Yes,false,Yes
APP-200869,TWN,Freelance,2023-08-13,2024-11-13 00:00:00,34.0,26848.0,719,27522.05,0,0.312,2.02,$795.69,Salaried,Car,North,Married,BR-023,Customer needs financing for medical expenses; good repayment record. Ref-900869.,No,false,No
APP-200870,TWN,null,2023-05-19,01-11-2024,18.0,85762.0,756,172824.2,3,0.425,3.33,"$4,476.07",Contract,Medical,North,Single,BR-012,Applicant requests funding for tuition and education costs; moderate credit risk profile. Ref-900870.,No,false,No
APP-200871,TWN,?,2024-07-08,2024-08-22 00:00:00,?,94674.0,621,48570.05,2,0.105,0.7,"$1,226.33",Contract,Car,North,Married,BR-022,Borrower requests funding for a family vacation abroad; stable employment history. Ref-900871.,Yes,false,No
APP-200872,TWN,NA,2022-03-31,2022-03-10 00:00:00,51.0,50835.0,671,140705.27,2,0.569,0.31,"$3,909.09",Self-employed,Home,North,Married,BR-010,Borrower requests funding for expanding a small business; first-time applicant. Ref-900872.,Yes,false,No
APP-200873,TWN,NA,2024-07-08,2022-05-15 00:00:00,43.0,93107.0,641,265842.45,2,0.962,9.27,"$7,773.21",Salaried,Car,North,Widowed,BR-010,Customer requests funding for expanding a small business; first-time applicant. Ref-900873.,No,true,Yes
APP-200874,TWN,?,2023-08-17,11-02-2024,30.0,118481.0,622,123365.6,2,0.293,4.35,"$3,236.98",Salaried,Home,North,Divorced,BR-029,Applicant needs financing for tuition and education costs; first-time applicant. Ref-900874.,No,false,No
APP-200875,TWN,-,2022-01-01,2023-05-05 00:00:00,44.0,65205.0,811,88453.6,2,0.421,2.05,"$2,647.94",Salaried,Car,North,Married,BR-031,Applicant needs financing for tuition and education costs; existing customer over 5 years. Ref-900875.,No,false,Yes
APP-200876,TWN,-,2022-04-18,2024-12-04 00:00:00,18.0,105504.0,741,132175.66,2,0.351,7.08,"$3,647.31",Self-employed,Education,North,Married,BR-028,Customer needs financing for expanding a small business; moderate credit risk profile. Ref-900876.,No,false,No
APP-200877,TWN,null,2023-12-25,2021-06-30 00:00:00,36.0,72548.0,564,70025.29,0,0.326,0.09,"$2,009.25",Retired,Home,North,Single,BR-002,Borrower requests funding for medical expenses; first-time applicant. Ref-900877.,Yes,false,Yes
APP-200878,TWN,,2023-10-08,2023-05-15 00:00:00,46.0,26127.0,708,57704.51,2,0.879,2.45,"$1,721.38",Salaried,Medical,North,Widowed,BR-041,Customer seeks a loan to cover a new vehicle purchase; first-time applicant. Ref-900878.,No,false,No
APP-200879,TWN,Rental,2023-07-17,01/28/2023,48.0,49115.0,643,70825.06,2,0.465,9.61,"$2,084.80",Salaried,Car,North,Single,BR-044,Applicant applies for credit toward medical expenses; existing customer over 5 years. Ref-900879.,No,true,No
APP-200880,TWN,?,2022-08-12,2024/09/24,30.0,50677.0,755,25975.14,2,0.124,8.98,$743.48,Salaried,Medical,North,Single,BR-028,Applicant applies for credit toward tuition and education costs; moderate credit risk profile. Ref-900880.,Yes,false,No
APP-200881,TWN,Rental,2022-07-18,14-04-2021,50.0,81063.0,685,85035.36,2,0.362,6.36,"$2,257.29",Retired,Medical,North,Single,BR-013,Client applies for credit toward a new vehicle purchase; moderate credit risk profile. Ref-900881.,Yes,false,No
APP-200882,TWN,,2023-03-28,2022-09-22 00:00:00,62.0,40401.0,668,86959.66,0,0.523,0.93,"$2,259.71",Salaried,Travel,North,Separated,BR-026,Applicant applies for credit toward a family vacation abroad; existing customer over 5 years. Ref-900882.,No,false,No
APP-200883,TWN,NA,2024-02-08,12-06-2021,34.0,49956.0,689,112611.92,0,0.761,3.18,"$3,172.70",Salaried,Education,North,Married,BR-026,Client applies for credit toward home renovation and repairs; first-time applicant. Ref-900883.,Yes,false,No
APP-200884,TWN,Rental,2022-01-05,01/12/2024,48.0,38452.0,705,20817.17,1,0.17,0.28,$588.78,,Home,North,Married,BR-012,Client needs financing for medical expenses; moderate credit risk profile. Ref-900884.,No,false,No
APP-200885,TWN,Freelance,-,06/28/2021,21.0,61025.0,682,114418.06,0,0.379,2.19,"$3,241.07",Salaried,Car,North,Single,BR-022,Applicant applies for credit toward expanding a small business; existing customer over 5 years. Ref-900885.,No,false,No
APP-200886,TWN,,2021-10-19,2024-11-24 00:00:00,18.0,64423.0,665,135085.71,1,0.498,0.25,"$3,674.93",Salaried,Car,North,Divorced,BR-002,Customer needs financing for a family vacation abroad; existing customer over 5 years. Ref-900886.,No,true,No
APP-200887,TWN,NA,2022-12-01,03/17/2022,47.0,null,671,211917.52,1,0.513,1.26,"$5,506.14",Self-employed,Business,North,Married,BR-006,Client applies for credit toward home renovation and repairs; stable employment history. Ref-900887.,Yes,true,No
APP-200888,TWN,NA,2022-03-28,2022/10/03,40.0,null,713,197278.51,1,0.586,6.33,"$5,947.33",Salaried,Business,North,Married,BR-028,Client applies for credit toward home renovation and repairs; first-time applicant. Ref-900888.,No,true,Yes
APP-200889,TWN,null,2024-08-30,2022-03-29 00:00:00,42.0,67554.0,606,165550.19,2,0.923,1.0,"$4,761.69",Salaried,Home,North,Married,BR-025,Client applies for credit toward tuition and education costs; first-time applicant. Ref-900889.,No,false,No
APP-200890,TWN,Freelance,2021-09-14,08-05-2022,32.0,70194.0,680,93923.31,1,0.458,1.56,"$2,708.63",Salaried,Business,North,Married,BR-008,Applicant seeks a loan to cover tuition and education costs; moderate credit risk profile. Ref-900890.,Yes,true,No
APP-200891,TWN,Rental,2021-07-06,2023/10/27,36.0,65699.0,672,172622.89,2,0.778,9.03,"$4,338.80",Unemployed,Car,North,Single,BR-043,Customer requests funding for expanding a small business; moderate credit risk profile. Ref-900891.,No,false,Yes
APP-200892,TWN,-,2023-09-25,06/20/2022,49.0,65826.0,648,105586.62,3,0.451,3.35,"$2,950.97",Salaried,Education,North,Widowed,BR-045,Borrower needs financing for tuition and education costs; stable employment history. Ref-900892.,No,true,Yes
APP-200893,TWN,,2021-08-31,2021/04/22,60.0,134837.0,728,87808.52,1,0.134,3.33,"$2,454.89",Salaried,Education,North,Married,BR-045,Borrower applies for credit toward home renovation and repairs; first-time applicant. Ref-900893.,No,false,No
APP-200894,TWN,-,2024-12-14,08/08/2021,null,,596,38208.66,1,0.518,0.87,$971.25,Salaried,Car,North,Single,BR-031,Applicant requests funding for home renovation and repairs; first-time applicant. Ref-900894.,No,false,Yes
APP-200895,TWN,-,2024-01-21,06/12/2021,20.0,56993.0,656,77321.35,0,0.51,7.96,"$2,026.20",Salaried,Education,North,Married,BR-026,Applicant requests funding for a new vehicle purchase; stable employment history. Ref-900895.,No,false,No
APP-200896,TWN,-,2024-07-11,12/09/2024,55.0,72757.0,624,151909.12,1,0.575,6.76,"$3,930.30",Salaried,Car,North,Single,BR-002,Applicant applies for credit toward medical expenses; first-time applicant. Ref-900896.,Yes,false,No
APP-200897,TWN,Rental,2022-03-23,08/17/2023,47.0,109475.0,716,156891.04,1,0.365,5.47,"$4,461.26",Salaried,Education,North,Divorced,BR-034,Client applies for credit toward a family vacation abroad; stable employment history. Ref-900897.,No,true,Yes
